name	period	bikes	cluster1	cluster2	num1	trip1	num2	trip2
"Division St & Bowery"	afternoon	42.23	1	2	184	94.58	193	140.11
"Division St & Bowery"	evening	33.94	1	2	184	94.58	193	140.11
"Division St & Bowery"	night	3.0	1	2	184	94.58	193	140.11
"W 27 St & 10 Ave"	morning	57.97	4	2	118	173.67	193	140.11
"W 27 St & 10 Ave"	afternoon	65.97	4	2	118	173.67	193	140.11
"W 27 St & 10 Ave"	evening	52.35	4	2	118	173.67	193	140.11
"W 27 St & 10 Ave"	night	3.9	4	2	118	173.67	193	140.11
"8 Ave & W 31 St"	morning	161.13	2	1	33	292.03	51	267.31
"8 Ave & W 31 St"	afternoon	82.45	2	1	33	292.03	51	267.31
"8 Ave & W 31 St"	evening	76.45	2	1	33	292.03	51	267.31
"8 Ave & W 31 St"	night	6.06	2	1	33	292.03	51	267.31
"Pulaski St & Marcus Garvey Blvd"	morning	6.58	0	0	430	29.5	492	38.64
"Pulaski St & Marcus Garvey Blvd"	afternoon	4.16	0	0	430	29.5	492	38.64
"Pulaski St & Marcus Garvey Blvd"	evening	2.29	0	0	430	29.5	492	38.64
"Pulaski St & Marcus Garvey Blvd"	night	0.48	0	0	430	29.5	492	38.64
"E 2 St & Avenue A"	morning	44.42	4	2	118	173.67	193	140.11
"E 2 St & Avenue A"	afternoon	51.52	4	2	118	173.67	193	140.11
"E 2 St & Avenue A"	evening	40.58	4	2	118	173.67	193	140.11
"E 2 St & Avenue A"	night	7.06	4	2	118	173.67	193	140.11
"21 St & 43 Ave"	morning	1.23	0	0	430	29.5	492	38.64
"21 St & 43 Ave"	afternoon	4.03	0	0	430	29.5	492	38.64
"21 St & 43 Ave"	evening	3.55	0	0	430	29.5	492	38.64
"21 St & 43 Ave"	night	0.32	0	0	430	29.5	492	38.64
"E 25 St & 1 Ave"	morning	55.74	1	2	184	94.58	193	140.11
"E 25 St & 1 Ave"	afternoon	37.74	1	2	184	94.58	193	140.11
"E 25 St & 1 Ave"	evening	33.94	1	2	184	94.58	193	140.11
"E 25 St & 1 Ave"	night	2.55	1	2	184	94.58	193	140.11
"W 27 St & 7 Ave"	morning	72.94	4	1	118	173.67	51	267.31
"W 27 St & 7 Ave"	afternoon	92.9	4	1	118	173.67	51	267.31
"W 27 St & 7 Ave"	evening	43.97	4	1	118	173.67	51	267.31
"W 27 St & 7 Ave"	night	1.87	4	1	118	173.67	51	267.31
"Lenox Ave & W 111 St"	morning	26.52	1	0	184	94.58	492	38.64
"Lenox Ave & W 111 St"	afternoon	31.65	1	0	184	94.58	492	38.64
"Lenox Ave & W 111 St"	evening	18.48	1	0	184	94.58	492	38.64
"Lenox Ave & W 111 St"	night	1.81	1	0	184	94.58	492	38.64
"West End Ave & W 107 St"	morning	24.23	0	0	430	29.5	492	38.64
"West End Ave & W 107 St"	afternoon	13.35	0	0	430	29.5	492	38.64
"West End Ave & W 107 St"	evening	9.84	0	0	430	29.5	492	38.64
"West End Ave & W 107 St"	night	1.03	0	0	430	29.5	492	38.64
"W 38 St & 8 Ave"	morning	86.1	2	1	33	292.03	51	267.31
"W 38 St & 8 Ave"	afternoon	110.48	2	1	33	292.03	51	267.31
"W 38 St & 8 Ave"	evening	80.55	2	1	33	292.03	51	267.31
"W 38 St & 8 Ave"	night	3.71	2	1	33	292.03	51	267.31
"Vernon Blvd & 10 St"	morning	4.29	0	0	430	29.5	492	38.64
"Vernon Blvd & 10 St"	afternoon	9.77	0	0	430	29.5	492	38.64
"Vernon Blvd & 10 St"	evening	3.55	0	0	430	29.5	492	38.64
"Vernon Blvd & 10 St"	night	0.52	0	0	430	29.5	492	38.64
"Bergen St & Flatbush Ave"	morning	15.35	0	0	430	29.5	492	38.64
"Bergen St & Flatbush Ave"	afternoon	21.0	0	0	430	29.5	492	38.64
"Bergen St & Flatbush Ave"	evening	18.71	0	0	430	29.5	492	38.64
"Bergen St & Flatbush Ave"	night	1.42	0	0	430	29.5	492	38.64
"Graham Ave & Withers St"	morning	9.68	0	0	430	29.5	492	38.64
"Graham Ave & Withers St"	afternoon	9.97	0	0	430	29.5	492	38.64
"Graham Ave & Withers St"	evening	10.35	0	0	430	29.5	492	38.64
"Graham Ave & Withers St"	night	1.39	0	0	430	29.5	492	38.64
"W 20 St & 11 Ave"	morning	74.35	2	1	33	292.03	51	267.31
"W 20 St & 11 Ave"	afternoon	123.58	2	1	33	292.03	51	267.31
"W 20 St & 11 Ave"	evening	97.39	2	1	33	292.03	51	267.31
"W 20 St & 11 Ave"	night	1.03	2	1	33	292.03	51	267.31
"N 11 St & Kent Ave"	morning	6.1	0	0	430	29.5	492	38.64
"N 11 St & Kent Ave"	afternoon	15.32	0	0	430	29.5	492	38.64
"N 11 St & Kent Ave"	evening	11.68	0	0	430	29.5	492	38.64
"N 11 St & Kent Ave"	night	1.84	0	0	430	29.5	492	38.64
"Broadway & W 56 St"	morning	70.9	4	2	118	173.67	193	140.11
"Broadway & W 56 St"	afternoon	66.29	4	2	118	173.67	193	140.11
"Broadway & W 56 St"	evening	34.06	4	2	118	173.67	193	140.11
"Broadway & W 56 St"	night	2.39	4	2	118	173.67	193	140.11
"Broadway & 12 St"	morning	5.32	0	0	430	29.5	492	38.64
"Broadway & 12 St"	afternoon	3.97	0	0	430	29.5	492	38.64
"Broadway & 12 St"	evening	2.74	0	0	430	29.5	492	38.64
"Broadway & 12 St"	night	0.39	0	0	430	29.5	492	38.64
"Metropolitan Ave & Meeker Ave"	morning	14.06	0	0	430	29.5	492	38.64
"Metropolitan Ave & Meeker Ave"	afternoon	14.97	0	0	430	29.5	492	38.64
"Metropolitan Ave & Meeker Ave"	evening	17.87	0	0	430	29.5	492	38.64
"Metropolitan Ave & Meeker Ave"	night	3.32	0	0	430	29.5	492	38.64
"Willoughby Ave & Tompkins Ave"	morning	7.77	0	0	430	29.5	492	38.64
"Willoughby Ave & Tompkins Ave"	afternoon	6.26	0	0	430	29.5	492	38.64
"Willoughby Ave & Tompkins Ave"	evening	3.71	0	0	430	29.5	492	38.64
"Willoughby Ave & Tompkins Ave"	night	0.48	0	0	430	29.5	492	38.64
"Park Pl & Franklin Ave"	morning	7.1	0	0	430	29.5	492	38.64
"Park Pl & Franklin Ave"	afternoon	5.42	0	0	430	29.5	492	38.64
"Park Pl & Franklin Ave"	evening	6.48	0	0	430	29.5	492	38.64
"Park Pl & Franklin Ave"	night	0.84	0	0	430	29.5	492	38.64
"West End Ave & W 94 St"	morning	23.81	0	0	430	29.5	492	38.64
"West End Ave & W 94 St"	afternoon	17.48	0	0	430	29.5	492	38.64
"West End Ave & W 94 St"	evening	9.23	0	0	430	29.5	492	38.64
"West End Ave & W 94 St"	night	0.39	0	0	430	29.5	492	38.64
"E 45 St & 3 Ave"	morning	34.74	1	2	184	94.58	193	140.11
"E 45 St & 3 Ave"	afternoon	59.97	1	2	184	94.58	193	140.11
"E 45 St & 3 Ave"	evening	17.55	1	2	184	94.58	193	140.11
"E 45 St & 3 Ave"	night	1.71	1	2	184	94.58	193	140.11
"9 Ave & W 22 St"	morning	50.03	4	2	118	173.67	193	140.11
"9 Ave & W 22 St"	afternoon	77.1	4	2	118	173.67	193	140.11
"9 Ave & W 22 St"	evening	65.77	4	2	118	173.67	193	140.11
"9 Ave & W 22 St"	night	3.06	4	2	118	173.67	193	140.11
"Christopher St & Greenwich St"	morning	86.03	2	1	33	292.03	51	267.31
"Christopher St & Greenwich St"	afternoon	93.77	2	1	33	292.03	51	267.31
"Christopher St & Greenwich St"	evening	74.84	2	1	33	292.03	51	267.31
"Christopher St & Greenwich St"	night	4.42	2	1	33	292.03	51	267.31
"Greene Ave & Nostrand Ave"	morning	6.03	0	0	430	29.5	492	38.64
"Greene Ave & Nostrand Ave"	afternoon	6.35	0	0	430	29.5	492	38.64
"Greene Ave & Nostrand Ave"	evening	6.32	0	0	430	29.5	492	38.64
"Greene Ave & Nostrand Ave"	night	0.97	0	0	430	29.5	492	38.64
"Mercer St & Spring St"	morning	19.19	1	2	184	94.58	193	140.11
"Mercer St & Spring St"	afternoon	70.81	1	2	184	94.58	193	140.11
"Mercer St & Spring St"	evening	39.23	1	2	184	94.58	193	140.11
"Mercer St & Spring St"	night	1.52	1	2	184	94.58	193	140.11
"E 75 St & 3 Ave"	morning	17.32	0	0	430	29.5	492	38.64
"E 75 St & 3 Ave"	afternoon	18.65	0	0	430	29.5	492	38.64
"E 75 St & 3 Ave"	evening	15.42	0	0	430	29.5	492	38.64
"E 75 St & 3 Ave"	night	1.03	0	0	430	29.5	492	38.64
"Fulton St & Waverly Ave"	morning	16.87	0	0	430	29.5	492	38.64
"Fulton St & Waverly Ave"	afternoon	15.61	0	0	430	29.5	492	38.64
"Fulton St & Waverly Ave"	evening	15.35	0	0	430	29.5	492	38.64
"Fulton St & Waverly Ave"	night	2.29	0	0	430	29.5	492	38.64
"Vernon Blvd & 31 Ave"	morning	6.1	0	0	430	29.5	492	38.64
"Vernon Blvd & 31 Ave"	afternoon	6.35	0	0	430	29.5	492	38.64
"Vernon Blvd & 31 Ave"	evening	2.87	0	0	430	29.5	492	38.64
"Vernon Blvd & 31 Ave"	night	0.19	0	0	430	29.5	492	38.64
"Pioneer St & Van Brunt St"	morning	7.42	0	0	430	29.5	492	38.64
"Pioneer St & Van Brunt St"	afternoon	9.74	0	0	430	29.5	492	38.64
"Pioneer St & Van Brunt St"	evening	6.23	0	0	430	29.5	492	38.64
"Pioneer St & Van Brunt St"	night	0.45	0	0	430	29.5	492	38.64
"Lenox Ave & W 130 St"	morning	19.0	0	0	430	29.5	492	38.64
"Lenox Ave & W 130 St"	afternoon	14.29	0	0	430	29.5	492	38.64
"Lenox Ave & W 130 St"	evening	9.29	0	0	430	29.5	492	38.64
"Lenox Ave & W 130 St"	night	1.45	0	0	430	29.5	492	38.64
"W 13 St & 6 Ave"	morning	18.77	1	0	184	94.58	492	38.64
"W 13 St & 6 Ave"	afternoon	29.29	1	0	184	94.58	492	38.64
"W 13 St & 6 Ave"	evening	20.61	1	0	184	94.58	492	38.64
"W 13 St & 6 Ave"	night	1.61	1	0	184	94.58	492	38.64
"34 Ave & 13 St"	morning	3.84	0	0	430	29.5	492	38.64
"34 Ave & 13 St"	afternoon	1.74	0	0	430	29.5	492	38.64
"34 Ave & 13 St"	evening	1.23	0	0	430	29.5	492	38.64
"34 Ave & 13 St"	night	0.19	0	0	430	29.5	492	38.64
"27 St & Hunter St"	morning	5.26	0	0	430	29.5	492	38.64
"27 St & Hunter St"	afternoon	7.16	0	0	430	29.5	492	38.64
"27 St & Hunter St"	evening	6.26	0	0	430	29.5	492	38.64
"27 St & Hunter St"	night	0.9	0	0	430	29.5	492	38.64
"E 115 St & Lexington Ave"	morning	5.13	0	0	430	29.5	492	38.64
"E 115 St & Lexington Ave"	afternoon	7.9	0	0	430	29.5	492	38.64
"E 115 St & Lexington Ave"	evening	7.03	0	0	430	29.5	492	38.64
"E 115 St & Lexington Ave"	night	1.1	0	0	430	29.5	492	38.64
"9 Ave & W 28 St"	morning	24.39	1	2	184	94.58	193	140.11
"9 Ave & W 28 St"	afternoon	44.9	1	2	184	94.58	193	140.11
"9 Ave & W 28 St"	evening	42.19	1	2	184	94.58	193	140.11
"9 Ave & W 28 St"	night	4.42	1	2	184	94.58	193	140.11
"N 6 St & Bedford Ave"	morning	31.97	1	2	184	94.58	193	140.11
"N 6 St & Bedford Ave"	afternoon	54.61	1	2	184	94.58	193	140.11
"N 6 St & Bedford Ave"	evening	35.16	1	2	184	94.58	193	140.11
"N 6 St & Bedford Ave"	night	2.45	1	2	184	94.58	193	140.11
"31 St & Astoria Blvd"	morning	9.23	0	0	430	29.5	492	38.64
"31 St & Astoria Blvd"	afternoon	9.1	0	0	430	29.5	492	38.64
"31 St & Astoria Blvd"	evening	5.71	0	0	430	29.5	492	38.64
"31 St & Astoria Blvd"	night	0.65	0	0	430	29.5	492	38.64
"Queens Plaza North & Crescent St"	morning	21.74	1	0	184	94.58	492	38.64
"Queens Plaza North & Crescent St"	afternoon	38.9	1	0	184	94.58	492	38.64
"Queens Plaza North & Crescent St"	evening	24.81	1	0	184	94.58	492	38.64
"Queens Plaza North & Crescent St"	night	2.06	1	0	184	94.58	492	38.64
"North Moore St & Greenwich St"	morning	31.13	4	2	118	173.67	193	140.11
"North Moore St & Greenwich St"	afternoon	78.32	4	2	118	173.67	193	140.11
"North Moore St & Greenwich St"	evening	29.55	4	2	118	173.67	193	140.11
"North Moore St & Greenwich St"	night	1.29	4	2	118	173.67	193	140.11
"Verona Pl & Fulton St"	morning	5.87	0	0	430	29.5	492	38.64
"Verona Pl & Fulton St"	afternoon	8.19	0	0	430	29.5	492	38.64
"Verona Pl & Fulton St"	evening	8.71	0	0	430	29.5	492	38.64
"Verona Pl & Fulton St"	night	0.52	0	0	430	29.5	492	38.64
"Lefferts Pl & Franklin Ave"	morning	9.87	0	0	430	29.5	492	38.64
"Lefferts Pl & Franklin Ave"	afternoon	7.45	0	0	430	29.5	492	38.64
"Lefferts Pl & Franklin Ave"	evening	10.74	0	0	430	29.5	492	38.64
"Lefferts Pl & Franklin Ave"	night	1.68	0	0	430	29.5	492	38.64
"Bedford Ave & Nassau Ave"	morning	25.23	1	0	184	94.58	492	38.64
"Bedford Ave & Nassau Ave"	afternoon	29.55	1	0	184	94.58	492	38.64
"Bedford Ave & Nassau Ave"	evening	28.9	1	0	184	94.58	492	38.64
"Bedford Ave & Nassau Ave"	night	3.0	1	0	184	94.58	492	38.64
"McGuinness Blvd & Eagle St"	morning	19.16	0	0	430	29.5	492	38.64
"McGuinness Blvd & Eagle St"	afternoon	15.13	0	0	430	29.5	492	38.64
"McGuinness Blvd & Eagle St"	evening	11.9	0	0	430	29.5	492	38.64
"McGuinness Blvd & Eagle St"	night	0.9	0	0	430	29.5	492	38.64
"E 128 St & Madison Ave"	morning	7.48	0	0	430	29.5	492	38.64
"E 128 St & Madison Ave"	afternoon	4.71	0	0	430	29.5	492	38.64
"E 128 St & Madison Ave"	evening	3.39	0	0	430	29.5	492	38.64
"E 128 St & Madison Ave"	night	0.45	0	0	430	29.5	492	38.64
"E 81 St & York Ave"	morning	28.32	0	0	430	29.5	492	38.64
"E 81 St & York Ave"	afternoon	14.74	0	0	430	29.5	492	38.64
"E 81 St & York Ave"	evening	12.42	0	0	430	29.5	492	38.64
"E 81 St & York Ave"	night	1.61	0	0	430	29.5	492	38.64
"E 48 St & 3 Ave"	morning	19.13	1	2	184	94.58	193	140.11
"E 48 St & 3 Ave"	afternoon	57.77	1	2	184	94.58	193	140.11
"E 48 St & 3 Ave"	evening	15.1	1	2	184	94.58	193	140.11
"E 48 St & 3 Ave"	night	1.23	1	2	184	94.58	193	140.11
"DeKalb Ave & Skillman St"	morning	12.13	0	3	430	29.5	29	18.21
"DeKalb Ave & Skillman St"	afternoon	11.06	0	3	430	29.5	29	18.21
"DeKalb Ave & Skillman St"	evening	8.68	0	3	430	29.5	29	18.21
"DeKalb Ave & Skillman St"	night	1.03	0	3	430	29.5	29	18.21
"University Pl & E 14 St"	morning	70.9	2	1	33	292.03	51	267.31
"University Pl & E 14 St"	afternoon	117.32	2	1	33	292.03	51	267.31
"University Pl & E 14 St"	evening	82.29	2	1	33	292.03	51	267.31
"University Pl & E 14 St"	night	4.32	2	1	33	292.03	51	267.31
"W 52 St & 11 Ave"	morning	45.13	1	2	184	94.58	193	140.11
"W 52 St & 11 Ave"	afternoon	51.94	1	2	184	94.58	193	140.11
"W 52 St & 11 Ave"	evening	32.68	1	2	184	94.58	193	140.11
"W 52 St & 11 Ave"	night	2.87	1	2	184	94.58	193	140.11
"E 10 St & 5 Ave"	morning	30.1	1	2	184	94.58	193	140.11
"E 10 St & 5 Ave"	afternoon	47.32	1	2	184	94.58	193	140.11
"E 10 St & 5 Ave"	evening	35.03	1	2	184	94.58	193	140.11
"E 10 St & 5 Ave"	night	1.74	1	2	184	94.58	193	140.11
"1 Ave & E 78 St"	morning	57.23	4	2	118	173.67	193	140.11
"1 Ave & E 78 St"	afternoon	47.81	4	2	118	173.67	193	140.11
"1 Ave & E 78 St"	evening	29.9	4	2	118	173.67	193	140.11
"1 Ave & E 78 St"	night	1.52	4	2	118	173.67	193	140.11
"Cleveland Pl & Spring St"	morning	65.61	2	1	33	292.03	51	267.31
"Cleveland Pl & Spring St"	afternoon	113.97	2	1	33	292.03	51	267.31
"Cleveland Pl & Spring St"	evening	68.16	2	1	33	292.03	51	267.31
"Cleveland Pl & Spring St"	night	3.65	2	1	33	292.03	51	267.31
"Broadway & Roebling St"	morning	20.39	1	0	184	94.58	492	38.64
"Broadway & Roebling St"	afternoon	24.06	1	0	184	94.58	492	38.64
"Broadway & Roebling St"	evening	18.52	1	0	184	94.58	492	38.64
"Broadway & Roebling St"	night	2.55	1	0	184	94.58	492	38.64
"11 Ave & W 27 St"	morning	64.94	4	2	118	173.67	193	140.11
"11 Ave & W 27 St"	afternoon	82.32	4	2	118	173.67	193	140.11
"11 Ave & W 27 St"	evening	44.45	4	2	118	173.67	193	140.11
"11 Ave & W 27 St"	night	2.42	4	2	118	173.67	193	140.11
"Washington Pl & Broadway"	morning	34.26	4	2	118	173.67	193	140.11
"Washington Pl & Broadway"	afternoon	85.0	4	2	118	173.67	193	140.11
"Washington Pl & Broadway"	evening	35.42	4	2	118	173.67	193	140.11
"Washington Pl & Broadway"	night	2.06	4	2	118	173.67	193	140.11
"W 45 St & 6 Ave"	morning	29.65	1	2	184	94.58	193	140.11
"W 45 St & 6 Ave"	afternoon	72.77	1	2	184	94.58	193	140.11
"W 45 St & 6 Ave"	evening	18.39	1	2	184	94.58	193	140.11
"W 45 St & 6 Ave"	night	1.74	1	2	184	94.58	193	140.11
"E 31 St & 3 Ave"	morning	29.19	4	2	118	173.67	193	140.11
"E 31 St & 3 Ave"	afternoon	60.97	4	2	118	173.67	193	140.11
"E 31 St & 3 Ave"	evening	53.45	4	2	118	173.67	193	140.11
"E 31 St & 3 Ave"	night	3.16	4	2	118	173.67	193	140.11
"31 St & Thomson Ave"	morning	2.97	0	0	430	29.5	492	38.64
"31 St & Thomson Ave"	afternoon	9.65	0	0	430	29.5	492	38.64
"31 St & Thomson Ave"	evening	3.71	0	0	430	29.5	492	38.64
"31 St & Thomson Ave"	night	0.42	0	0	430	29.5	492	38.64
"Norfolk St & Broome St"	morning	41.32	1	2	184	94.58	193	140.11
"Norfolk St & Broome St"	afternoon	37.32	1	2	184	94.58	193	140.11
"Norfolk St & Broome St"	evening	31.52	1	2	184	94.58	193	140.11
"Norfolk St & Broome St"	night	4.0	1	2	184	94.58	193	140.11
"E 32 St & Park Ave"	morning	89.29	4	2	118	173.67	193	140.11
"E 32 St & Park Ave"	afternoon	76.65	4	2	118	173.67	193	140.11
"E 32 St & Park Ave"	evening	32.39	4	2	118	173.67	193	140.11
"E 32 St & Park Ave"	night	2.1	4	2	118	173.67	193	140.11
"Avenue D & E 3 St"	morning	34.03	1	0	184	94.58	492	38.64
"Avenue D & E 3 St"	afternoon	25.0	1	0	184	94.58	492	38.64
"Avenue D & E 3 St"	evening	17.61	1	0	184	94.58	492	38.64
"Avenue D & E 3 St"	night	2.29	1	0	184	94.58	492	38.64
"E 88 St & Park Ave"	morning	13.19	0	0	430	29.5	492	38.64
"E 88 St & Park Ave"	afternoon	15.35	0	0	430	29.5	492	38.64
"E 88 St & Park Ave"	evening	11.87	0	0	430	29.5	492	38.64
"E 88 St & Park Ave"	night	0.68	0	0	430	29.5	492	38.64
"32 St & 30 Ave"	morning	11.87	0	0	430	29.5	492	38.64
"32 St & 30 Ave"	afternoon	14.68	0	0	430	29.5	492	38.64
"32 St & 30 Ave"	evening	16.16	0	0	430	29.5	492	38.64
"32 St & 30 Ave"	night	1.52	0	0	430	29.5	492	38.64
"W 70 St & Amsterdam Ave"	morning	24.94	1	2	184	94.58	193	140.11
"W 70 St & Amsterdam Ave"	afternoon	35.42	1	2	184	94.58	193	140.11
"W 70 St & Amsterdam Ave"	evening	29.81	1	2	184	94.58	193	140.11
"W 70 St & Amsterdam Ave"	night	2.1	1	2	184	94.58	193	140.11
"Myrtle Ave & Marcy Ave"	morning	6.55	0	3	430	29.5	29	18.21
"Myrtle Ave & Marcy Ave"	afternoon	8.94	0	3	430	29.5	29	18.21
"Myrtle Ave & Marcy Ave"	evening	7.03	0	3	430	29.5	29	18.21
"Myrtle Ave & Marcy Ave"	night	0.84	0	3	430	29.5	29	18.21
"W 26 St & 10 Ave"	morning	55.29	4	2	118	173.67	193	140.11
"W 26 St & 10 Ave"	afternoon	66.42	4	2	118	173.67	193	140.11
"W 26 St & 10 Ave"	evening	26.42	4	2	118	173.67	193	140.11
"W 26 St & 10 Ave"	night	1.55	4	2	118	173.67	193	140.11
"Union St & Bedford Ave"	morning	3.42	0	0	430	29.5	492	38.64
"Union St & Bedford Ave"	afternoon	2.97	0	0	430	29.5	492	38.64
"Union St & Bedford Ave"	evening	2.03	0	0	430	29.5	492	38.64
"Union St & Bedford Ave"	night	0.39	0	0	430	29.5	492	38.64
"Murray St & West St"	morning	16.9	1	2	184	94.58	193	140.11
"Murray St & West St"	afternoon	64.39	1	2	184	94.58	193	140.11
"Murray St & West St"	evening	28.45	1	2	184	94.58	193	140.11
"Murray St & West St"	night	0.61	1	2	184	94.58	193	140.11
"31 St & 35 Ave"	morning	8.0	0	0	430	29.5	492	38.64
"31 St & 35 Ave"	afternoon	6.77	0	0	430	29.5	492	38.64
"31 St & 35 Ave"	evening	5.65	0	0	430	29.5	492	38.64
"31 St & 35 Ave"	night	0.65	0	0	430	29.5	492	38.64
"Lenox Ave & W 115 St"	morning	7.77	0	0	430	29.5	492	38.64
"Lenox Ave & W 115 St"	afternoon	8.16	0	0	430	29.5	492	38.64
"Lenox Ave & W 115 St"	evening	6.23	0	0	430	29.5	492	38.64
"Lenox Ave & W 115 St"	night	0.9	0	0	430	29.5	492	38.64
"Tompkins Ave & Hopkins St"	morning	3.13	0	0	430	29.5	492	38.64
"Tompkins Ave & Hopkins St"	afternoon	10.13	0	0	430	29.5	492	38.64
"Tompkins Ave & Hopkins St"	evening	4.9	0	0	430	29.5	492	38.64
"Tompkins Ave & Hopkins St"	night	0.55	0	0	430	29.5	492	38.64
"Bond St & Fulton St"	morning	15.52	1	0	184	94.58	492	38.64
"Bond St & Fulton St"	afternoon	35.26	1	0	184	94.58	492	38.64
"Bond St & Fulton St"	evening	29.32	1	0	184	94.58	492	38.64
"Bond St & Fulton St"	night	2.48	1	0	184	94.58	492	38.64
"E 58 St & Madison Ave"	morning	14.23	1	0	184	94.58	492	38.64
"E 58 St & Madison Ave"	afternoon	58.81	1	0	184	94.58	492	38.64
"E 58 St & Madison Ave"	evening	11.32	1	0	184	94.58	492	38.64
"E 58 St & Madison Ave"	night	0.61	1	0	184	94.58	492	38.64
"DeKalb Ave & Hudson Ave"	morning	26.1	1	0	184	94.58	492	38.64
"DeKalb Ave & Hudson Ave"	afternoon	28.19	1	0	184	94.58	492	38.64
"DeKalb Ave & Hudson Ave"	evening	31.48	1	0	184	94.58	492	38.64
"DeKalb Ave & Hudson Ave"	night	2.23	1	0	184	94.58	492	38.64
"E 6 St & Avenue D"	morning	29.26	1	0	184	94.58	492	38.64
"E 6 St & Avenue D"	afternoon	25.74	1	0	184	94.58	492	38.64
"E 6 St & Avenue D"	evening	17.71	1	0	184	94.58	492	38.64
"E 6 St & Avenue D"	night	2.39	1	0	184	94.58	492	38.64
"Allen St & Hester St"	morning	51.77	4	2	118	173.67	193	140.11
"Allen St & Hester St"	afternoon	47.61	4	2	118	173.67	193	140.11
"Allen St & Hester St"	evening	46.42	4	2	118	173.67	193	140.11
"Allen St & Hester St"	night	2.81	4	2	118	173.67	193	140.11
"Dean St & 4 Ave"	morning	20.1	1	0	184	94.58	492	38.64
"Dean St & 4 Ave"	afternoon	32.52	1	0	184	94.58	492	38.64
"Dean St & 4 Ave"	evening	34.55	1	0	184	94.58	492	38.64
"Dean St & 4 Ave"	night	2.52	1	0	184	94.58	492	38.64
"Lawrence St & Willoughby St"	morning	21.1	1	2	184	94.58	193	140.11
"Lawrence St & Willoughby St"	afternoon	39.48	1	2	184	94.58	193	140.11
"Lawrence St & Willoughby St"	evening	31.61	1	2	184	94.58	193	140.11
"Lawrence St & Willoughby St"	night	2.06	1	2	184	94.58	193	140.11
"Broadway & Battery Pl"	morning	33.55	4	2	118	173.67	193	140.11
"Broadway & Battery Pl"	afternoon	74.48	4	2	118	173.67	193	140.11
"Broadway & Battery Pl"	evening	41.9	4	2	118	173.67	193	140.11
"Broadway & Battery Pl"	night	1.55	4	2	118	173.67	193	140.11
"Bank St & Washington St"	morning	39.06	1	2	184	94.58	193	140.11
"Bank St & Washington St"	afternoon	41.16	1	2	184	94.58	193	140.11
"Bank St & Washington St"	evening	25.81	1	2	184	94.58	193	140.11
"Bank St & Washington St"	night	2.06	1	2	184	94.58	193	140.11
"Bergen St & Vanderbilt Ave"	morning	13.71	0	0	430	29.5	492	38.64
"Bergen St & Vanderbilt Ave"	afternoon	11.94	0	0	430	29.5	492	38.64
"Bergen St & Vanderbilt Ave"	evening	17.19	0	0	430	29.5	492	38.64
"Bergen St & Vanderbilt Ave"	night	1.61	0	0	430	29.5	492	38.64
"S Portland Ave & Hanson Pl"	morning	10.84	0	0	430	29.5	492	38.64
"S Portland Ave & Hanson Pl"	afternoon	16.42	0	0	430	29.5	492	38.64
"S Portland Ave & Hanson Pl"	evening	13.55	0	0	430	29.5	492	38.64
"S Portland Ave & Hanson Pl"	night	1.61	0	0	430	29.5	492	38.64
"Bus Slip & State St"	morning	14.55	1	0	184	94.58	492	38.64
"Bus Slip & State St"	afternoon	46.68	1	0	184	94.58	492	38.64
"Bus Slip & State St"	evening	19.94	1	0	184	94.58	492	38.64
"Bus Slip & State St"	night	0.68	1	0	184	94.58	492	38.64
"Columbus Ave & W 72 St"	morning	109.84	2	1	33	292.03	51	267.31
"Columbus Ave & W 72 St"	afternoon	79.74	2	1	33	292.03	51	267.31
"Columbus Ave & W 72 St"	evening	48.1	2	1	33	292.03	51	267.31
"Columbus Ave & W 72 St"	night	2.42	2	1	33	292.03	51	267.31
"Lafayette Ave & St James Pl"	morning	29.35	1	0	184	94.58	492	38.64
"Lafayette Ave & St James Pl"	afternoon	22.81	1	0	184	94.58	492	38.64
"Lafayette Ave & St James Pl"	evening	15.23	1	0	184	94.58	492	38.64
"Lafayette Ave & St James Pl"	night	1.39	1	0	184	94.58	492	38.64
"Willoughby St & Fleet St"	morning	21.48	1	0	184	94.58	492	38.64
"Willoughby St & Fleet St"	afternoon	32.06	1	0	184	94.58	492	38.64
"Willoughby St & Fleet St"	evening	32.39	1	0	184	94.58	492	38.64
"Willoughby St & Fleet St"	night	2.29	1	0	184	94.58	492	38.64
"W 22 St & 10 Ave"	morning	49.35	4	2	118	173.67	193	140.11
"W 22 St & 10 Ave"	afternoon	70.65	4	2	118	173.67	193	140.11
"W 22 St & 10 Ave"	evening	61.94	4	2	118	173.67	193	140.11
"W 22 St & 10 Ave"	night	3.58	4	2	118	173.67	193	140.11
"2 Ave & E 55 St"	morning	31.48	1	2	184	94.58	193	140.11
"2 Ave & E 55 St"	afternoon	39.35	1	2	184	94.58	193	140.11
"2 Ave & E 55 St"	evening	27.65	1	2	184	94.58	193	140.11
"2 Ave & E 55 St"	night	1.29	1	2	184	94.58	193	140.11
"Park Pl & Church St"	morning	19.13	1	0	184	94.58	492	38.64
"Park Pl & Church St"	afternoon	29.55	1	0	184	94.58	492	38.64
"Park Pl & Church St"	evening	21.74	1	0	184	94.58	492	38.64
"Park Pl & Church St"	night	0.74	1	0	184	94.58	492	38.64
"St James Pl & Oliver St"	morning	25.81	1	0	184	94.58	492	38.64
